time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.499999999999992,-0.028560722373741475,-0.08654173679018802,112.81085062907697,6.280866469161168,0.0019489765390172664,0.0,-0.024884793163906373,-0.05524743864186863,28.177366228574762,-0.0012638972614687843,0.0013576789611308444,0.0,899.9981644540584,900.0016316949445,900.0004236808542,899.997457175052
4.559999999999991,-0.030088530497332774,-0.08989778345104817,114.50149328401761,6.280790002234429,0.002031309466681286,0.0,-0.02604929879912698,-0.0566274256740569,28.177388293529763,-0.0012955640240766134,0.0014012779008420084,0.0,899.9993539882154,900.0010885859077,899.9988278395052,899.9975743711017
4.6199999999999894,-0.03168767444094602,-0.09333798599312335,116.19213727175119,6.280712485749584,0.0021164142914091855,0.0,-0.02726288956553258,-0.05805276344546046,28.17741064196832,-0.001284695857027241,0.0014526696355781563,0.0,899.9995695242993,900.0016187383014,899.9989924673633,899.9994622058019
4.679999999999988,-0.033361149425101315,-0.09686507608232318,117.8827824359016,6.280635185879316,0.002204470993620866,0.0,-0.02852726447467682,-0.05952363953175707,28.177427636037226,-0.0012956041176109174,0.0014974845052630576,0.0,899.9989961456554,900.000777892388,899.9997289734678,899.9993166084414
4.739999999999987,-0.03511205280529754,-0.10048178642680337,119.57342856111326,6.280557231043261,0.002293663437137994,0.0,-0.029844003498164507,-0.061040162489848664,28.177442718071447,-0.0013065358921508423,0.0014646402201918777,0.0,900.0005837212242,899.9992195795605,900.0001655628427,899.9997524875533
4.799999999999986,-0.036943533415100926,-0.10419086770796006,121.2640755376831,6.280478187094303,0.002382637236734375,0.0,-0.03121307609825597,-0.06260274693766515,28.17745604876911,-0.0013391384805224234,0.0015193911539738167,0.0,899.9995674407033,900.001751295906,900.0002705851991,899.998980166299
4.859999999999984,-0.038858743169798336,-0.10799510550963147,122.954723290435,6.280399331615875,0.0024743511257669937,0.0,-0.032635238656728405,-0.06421212359640445,28.17746860253722,-0.0012645342806278195,0.0015469091405702431,0.0,900.0014116672502,900.0024914885316,899.9974771144683,900.0005288865426
4.919999999999983,-0.04086091023076811,-0.11189728384189328,124.64537158705794,6.280324921056847,0.0025672220747985364,0.0,-0.0341117760034095,-0.06586704181494266,28.17747433946113,-0.001191494943052628,0.0015497294427567194,0.0,900.0007626719914,900.0008417291165,899.9973389595668,900.0003257065083
4.979999999999982,-0.042953312437937125,-0.11590005671602822,126.33602009220776,6.280255320880263,0.0026591531752799824,0.0,-0.03564304296402791,-0.06756487342535392,28.17747565296172,-0.0010970816714456944,0.001497066699044083,0.0,900.0009335511489,899.9987656904204,899.9969941346903,900.0008448179477
5.0399999999999805,-0.04513920606685624,-0.12000591050129662,128.02666855557572,6.280190463902912,0.0027470817099102263,0.0,-0.03722784264029245,-0.06930261753727782,28.177473031088038,-0.001048699088456247,0.0014022069106745078,0.0,900.0019319373973,899.9980564107128,899.9968779326484,899.9988624422613
